m1_rec,m2_rec,chi1_rec,chi2_rec,snr,pipeline,HasNS_true,HasREM_true,P_NS,P_REM
9.912467,2.426547,-0.218444,-0.218444,11.127655,MBTA,1,0,0.5192,0.0
6.2543559,3.506757,-0.59447956,-0.95603096,10.04895858811106,spiir,1,0,0.0318,0.0
16.949171,1.6591355,0.2831721,0.012682078,10.54320009807252,spiir,1,0,0.5583,0.0
7.4703422,3.0449376,-0.85279715,0.67947257,10.72246523075512,spiir,1,0,0.3021,0.0
8.0900965,2.8456595,-0.41765624,-0.41765624,10.92675491476568,gstlal,1,0,0.224,0.0
9.4138273,2.4543873,-0.84092241,0.25049506,9.85413909859325,pycbc,1,0,0.6198,0.0
6.830194,3.3372605,-0.67847902,-0.67847902,9.610953334593905,pycbc,1,0,0.499,0.0
5.1085138,4.4133325,-0.7734375,-0.7734375,9.324535497420635,gstlal,1,0,0.1964,0.0
1.8768742,1.0631894,0.5313378,-0.89417918,13.3062340206936,pycbc,1,1,0.9885,0.9847
4.13731,0.56867,0.48432,0.07427,13.277542,MBTA,1,1,0.9885,0.9847
1.506424,1.304691,0.022182,0.004918,13.155137,MBTA,1,1,0.9885,0.9847
1.8687027,1.0671012,0.04640625,0.04640625,13.55641777807041,gstlal,1,1,0.9885,0.9847
1.885766,1.058243,0.044852696,0.044852696,13.17664977636006,pycbc,1,1,0.9885,0.9847
1.7448041,1.1357424,0.038387462,0.044460587,13.01966623552555,spiir,1,1,0.9885,0.9847
1.6313607,1.2096455,0.04640625,0.04640625,13.37029548046674,gstlal,1,1,0.9885,0.9847
294.40581,107.91155,0.997038,0.997038,8.93428,MBTA,0,0,0.0583,0.0
1.7128838,1.0164185,0.33363722,-0.66379258,24.67895386887865,pycbc,1,1,0.9885,0.9847
2.28286,0.79389,0.22833,-0.38024,22.117761,MBTA,1,1,0.9885,0.9847
1.5323859,1.1259263,-0.044935714,-0.044935714,25.03682129768958,pycbc,1,1,0.9885,0.9847
1.4849458,1.1601316,-0.04640625,-0.04640625,25.52607148347303,gstlal,1,1,0.9885,0.9847
1.5209891,1.1336128,-0.045651313,-0.03983945,23.68135534176358,spiir,1,1,0.9885,0.9847
1.535441,1.124808,-0.045535,0.025761,24.935021,MBTA,1,1,0.9885,0.9847
1.8110359,0.96626753,-0.01546875,-0.01546875,23.65755664168842,gstlal,1,1,0.9885,0.9847
1.7186472,1.0138632,0.0,0.0,12.83675693082785,gstlal,1,1,0.9885,0.9847
1.5041534,1.1474694,0.0,0.0,15.74474768842014,pycbc,1,1,0.9885,0.9847
1.3889357,1.2395848,0.0,0.0,12.10438018543045,pycbc,1,1,0.9885,0.9847
1.564632,1.1052618,0.0,0.0,14.75901900608149,pycbc,1,1,0.9885,0.9847
1.7623813,0.99026126,0.0,0.0,10.7607403915739,gstlal,1,1,0.9885,0.9847
1.7284892,1.0081728,0.0,0.0,10.72331948965995,pycbc,1,1,0.9885,0.9847
2.3655293,1.069213,0.47109685,-0.43935845,32.49554773321621,pycbc,1,1,0.9885,0.9847
4.35088,0.6644,0.63155,-0.60333,30.252093,MBTA,1,1,0.9855,0.2889
2.383014,1.063023,0.332337,0.0,32.23315,MBTA,1,1,0.9885,0.9847
2.1332526,1.1696669,0.27037236,0.0,32.35509490434219,pycbc,1,1,0.9885,0.9847
1.88833,1.3014337,0.04640625,0.04640625,26.49418991429105,gstlal,1,1,0.9885,0.9847
2.0216694,1.2253635,0.19520032,0.049817573,29.06085996602503,spiir,1,1,0.9885,0.9847
2.0364733,1.2189658,0.27419195,-0.027813898,32.50295653748967,spiir,1,1,0.9885,0.9847
2.0000243,1.2287532,-0.04640625,-0.04640625,23.11926622046508,gstlal,1,1,0.9885,0.9847
2.499855,1.013871,-0.099809,-0.09969,11.034933,MBTA,1,1,0.9885,0.9847
1.8756723,1.3119643,0.0,0.0,17.59560151607727,gstlal,1,1,0.9885,0.9847
1.0215664,2.4834372,0.0,0.0,18.29600319997744,pycbc,1,1,0.9885,0.9847
1.0215664,2.4834372,0.0,0.0,16.92275595594056,pycbc,1,1,0.9885,0.9847
1.496106,1.6346815,0.0,0.0,17.45425077227944,pycbc,1,1,0.9885,0.9847
1.98597,1.2447855,0.0,0.0,14.53821867914538,gstlal,1,1,0.9885,0.9847
1.9328309,1.2771242,0.0,0.0,10.41669750629353,gstlal,1,1,0.9885,0.9847
3.443625,1.705591,-0.047925,0.0,9.272326,MBTA,1,0,0.9878,0.1734
4.0382771,1.4927238,0.077343747,0.077343747,9.633168863917987,gstlal,1,0,0.9874,0.1344
3.7534635,1.5892994,0.077343747,0.077343747,9.166598857082974,gstlal,1,0,0.9866,0.2246
218.27142,3.4898535,-0.10948178,-0.47503625,15.50315482870292,pycbc,0,0,0.0124,0.0
221.63803,2.2844646,0.072343163,0.072343163,15.38157831008568,pycbc,0,0,0.0124,0.0
238.34965,5.51973,0.139038,0.139038,14.983942,MBTA,0,0,0.0123,0.0
176.43205,149.27057,0.0309375,0.0309375,15.13784174689442,gstlal,0,0,0.0427,0.0
191.81351,8.3477001,-0.98226565,-0.98226565,14.64967724790578,gstlal,0,0,0.0782,0.0
7.1367617,3.5070107,-0.2784375,-0.2784375,8.914138064202007,gstlal,1,0,0.5099,0.0
146.18364,169.21025,-0.78890628,-0.78890628,8.215552845264066,gstlal,0,0,0.0123,0.0
191.81351,176.43205,0.0309375,0.0309375,8.15486549090261,gstlal,0,0,0.0685,0.0
3.1518695,1.0668876,0.045047033,0.81905408,11.20985445340684,pycbc,1,1,0.9885,0.9847
2.565405,1.267812,0.165942,0.0,11.087143,MBTA,1,1,0.9885,0.9847
1.9428455,1.6354024,0.039172973,0.039172973,10.92120423800442,pycbc,1,1,0.9885,0.9847
3.5161834,0.97769254,0.26296875,0.26296875,10.82251040148484,gstlal,1,1,0.9885,0.9847
2.6862555,1.218802,0.21163028,-0.031281158,10.48377906471264,spiir,1,1,0.9885,0.9847
3.0376911,1.1025186,0.26296875,0.26296875,10.22467960603722,gstlal,1,1,0.9885,0.9847
62.05955,7.5037066,0.6618634,0.51184087,50.02375158048818,pycbc,0,0,0.0123,0.0
64.707939,7.3640094,0.66515625,0.66515625,50.73921591152977,gstlal,0,0,0.2052,0.0
64.657906,6.9190855,0.63350618,0.63350618,49.5013084144089,pycbc,0,0,0.2052,0.0
58.844521,7.8946924,0.64459246,0.51856953,50.45848366496762,spiir,0,0,0.0321,0.0
54.746231,7.3640094,0.51046872,0.51046872,49.3268264523793,gstlal,0,0,0.0123,0.0
2.381642,1.150641,-0.10095,0.0,10.193553,MBTA,1,1,0.9885,0.9847
2.6657674,1.0450335,-0.01546875,-0.01546875,10.41795712804433,gstlal,1,1,0.9885,0.9847
1.8589655,1.4466596,-0.04640625,-0.04640625,9.663844548552202,gstlal,1,1,0.9885,0.9847
1.2121337,1.0723092,0.0,0.0,7.696586323447837,pycbc,1,0,0.9885,0.9847
2.2911333,1.0492921,0.1937722,-0.14658037,12.59132037021412,pycbc,1,1,0.9885,0.9847
4.78306,0.59246,0.45481,0.32694,11.136842,MBTA,1,1,0.9871,0.8557
1.9587846,1.2044024,0.038815185,0.038815185,12.22664798253209,pycbc,1,1,0.9885,0.9847
1.866686,1.259668,0.045184,0.043038,11.883037,MBTA,1,1,0.9885,0.9847
1.8448403,1.2736129,0.047444142,0.039281059,11.82834873154418,spiir,1,1,0.9885,0.9847
1.9282055,1.2223506,0.04640625,0.04640625,11.91171460931057,gstlal,1,1,0.9885,0.9847
213.83301,3.5082809,-0.21827552,-0.86349088,15.11084370302974,pycbc,0,0,0.0123,0.0
131.68057,146.18364,-0.7734375,-0.7734375,14.9158129172491,gstlal,0,0,0.0123,0.0
221.63803,2.2844646,0.072343163,0.072343163,14.37621884357373,pycbc,0,0,0.0124,0.0
238.34965,5.51973,0.139038,0.139038,13.962545,MBTA,0,0,0.0123,0.0
187.84679,44.422199,-0.85078126,-0.85078126,14.68608328909012,gstlal,0,0,0.0584,0.0
229.20662,5.025068,0.358941,0.358941,12.810398,MBTA,0,0,0.0123,0.0
2.1800747,1.8492792,0.01546875,0.01546875,9.062845966644554,gstlal,1,0,0.9885,0.9847
1.5135029,1.0155814,0.053263879,-0.006212754,9.881193213517983,pycbc,1,1,0.9885,0.9847
1.363059,1.121062,0.045739,-0.013453,9.768882,MBTA,1,1,0.9885,0.9847
1.4733829,1.0410435,0.023179589,0.023179589,9.767699988275998,pycbc,1,1,0.9885,0.9847
1.3587517,1.1243309,0.01546875,0.01546875,9.961031381302597,gstlal,1,1,0.9885,0.9847
271.5355,13.566524,0.376146,0.376146,11.523409,MBTA,0,0,0.0123,0.0
191.81351,149.27057,-0.0309375,-0.0309375,10.98978311774555,gstlal,0,0,0.0864,0.0
176.43205,176.43205,0.0309375,0.0309375,10.9872444469138,gstlal,0,0,0.0452,0.0
3.6376345,1.5727801,-0.077343747,-0.077343747,9.775599248274338,gstlal,1,1,0.9875,0.0715
2.0105002,1.5005426,0.01546875,0.01546875,8.942838392400636,gstlal,1,1,0.9885,0.9847
2.0819313,1.1323275,-0.1750937,0.27628477,10.6875920954703,pycbc,1,1,0.9885,0.9847
4.11474,0.65746,0.4389,-0.62934,10.332536,MBTA,1,1,0.9885,0.9847
1.9996608,1.1733941,-0.04992573,-0.04992573,10.56382919150313,pycbc,1,1,0.9885,0.9847
2.170085,1.091867,-0.021047,0.0,11.030276,MBTA,1,1,0.9885,0.9847
2.5037792,0.96626753,0.04640625,0.04640625,10.83775442117767,gstlal,1,1,0.9885,0.9847
1.9268796,1.2145326,-0.03963387,-0.045333855,10.5290082794881,spiir,1,1,0.9885,0.9847
2.5168936,0.96123266,0.01546875,0.01546875,9.926818279550906,gstlal,1,1,0.9885,0.9847
44.267461,1.499748,0.70861243,-0.087308493,9.801677914560852,pycbc,1,0,0.7378,0.0
43.83548,1.5098084,0.70280856,0.0,9.678126110749862,pycbc,1,0,0.4989,0.0
7.824344,1.227804,0.254169,0.0,13.230146,MBTA,1,0,0.9883,0.0028
9.2188139,1.0939127,0.34804687,0.34804687,12.42369828978926,gstlal,1,0,0.9853,0.0518
7.5004506,1.2820516,0.34624133,-0.033771876,11.13807064119699,spiir,1,0,0.9872,0.0316
3.8116643,2.1794977,-0.31022507,-0.10361468,12.48477517353113,spiir,1,0,0.9882,0.003
2.9238579,2.7962525,-0.59651792,0.064241149,10.74029531519161,spiir,1,0,0.988,0.0114
5.4106812,1.6441948,0.10828125,0.10828125,11.85422358314789,gstlal,1,0,0.9874,0.0235
1.9122525,1.6721524,-0.1075657,-0.055784554,22.1467431657333,pycbc,1,1,0.9885,0.9847
5.15502,0.73746,0.46943,-0.51426,20.545257,MBTA,1,1,0.9864,0.7676
2.2553759,1.4316229,-0.04640625,-0.04640625,22.18782707672972,gstlal,1,1,0.9885,0.9847
2.411213,1.347182,-0.041696,0.0,21.610416,MBTA,1,1,0.9885,0.9847
3.1018374,1.091059,0.20109375,0.20109375,16.22404388197889,gstlal,1,1,0.9885,0.9847
2.0963781,1.5301522,-0.13275984,0.0,21.49499986769901,pycbc,1,1,0.9885,0.9847
2.4068511,1.3511173,-0.017284093,0.019254085,22.04948462742249,spiir,1,1,0.9885,0.9847
3.4105007,1.0389845,0.36190135,-0.21213839,19.07426764510718,pycbc,1,1,0.9885,0.9847
5.65451,0.71216,0.52399,0.52485,17.51837,MBTA,1,1,0.9869,0.9137
2.164514,1.537462,0.16687,0.0,19.462475,MBTA,1,1,0.9885,0.9847
1.8176705,1.8176705,0.049976345,0.049976345,18.66169714918974,pycbc,1,1,0.9885,0.9847
3.5904338,0.99833828,0.29390624,0.29390624,19.15632525041529,gstlal,1,1,0.9883,0.9751
2.8483834,1.2049882,0.24767001,-0.016183352,19.30080736114079,spiir,1,1,0.9885,0.9847
3.1560683,1.1049662,0.24421817,0.041192342,18.35371071096153,spiir,1,1,0.9885,0.9847
2.3393807,1.4241633,0.01546875,0.01546875,16.08947612602281,gstlal,1,1,0.9885,0.9847
2.7102256,1.2523046,0.0,0.0,10.31871803906985,gstlal,1,1,0.9885,0.9847
2.9846206,1.1534668,0.0,0.0,8.819552448564504,gstlal,1,1,0.9885,0.9847
1.6287993,2.0349934,0.0,0.0,10.38576869861827,pycbc,1,1,0.9885,0.9847
1.5555522,2.1367671,0.0,0.0,9.92791745512837,pycbc,1,1,0.9885,0.9847
1.33118,2.5318418,0.0,0.0,9.408455426541307,pycbc,1,1,0.9885,0.9847
2.718214,1.1149926,0.52351483,-0.51518102,8.369696647299175,pycbc,1,1,0.9885,0.9847
3.0551221,1.012144,0.38734025,0.0,8.048869869217656,pycbc,1,1,0.9885,0.9847
76.938195,14.393905,0.40361097,0.23335619,13.50926404819521,pycbc,0,0,0.0123,0.0
76.482292,12.678712,0.29390624,0.29390624,13.6859962190997,gstlal,0,0,0.0123,0.0
96.616526,11.440368,0.461831,0.461831,13.655183,MBTA,0,0,0.0123,0.0
54.439137,19.207088,0.299972,0.299972,13.09754914992278,pycbc,0,0,0.0123,0.0
64.707939,17.712578,0.35578126,0.35578126,11.89771619901804,gstlal,0,0,0.0123,0.0
80.01403,14.327892,0.49579632,-0.059230395,13.72791792020522,spiir,0,0,0.0123,0.0
90.399117,7.6783013,0.23203126,0.23203126,12.78242425961005,gstlal,0,0,0.0123,0.0
161.66785,2.0357308,-0.31766281,-0.31766281,22.47066072509194,pycbc,0,0,0.0709,0.0
97.242424,91.227272,0.076064959,-0.78068233,20.25943370013429,spiir,0,0,0.0123,0.0
187.57568,31.397828,0.271424,0.271424,22.937886,MBTA,0,0,0.0432,0.0
149.27057,111.40851,0.26296875,0.26296875,22.67931330172746,gstlal,0,0,0.0123,0.0
158.92799,8.3477001,-0.38671875,-0.38671875,22.20885170324827,gstlal,0,0,0.014,0.0
29.684688,1.996152,-0.378659,0.0,8.931746,MBTA,1,0,0.9885,0.0
30.816286,1.9740727,-0.28617188,-0.28617188,9.194237102778144,gstlal,1,0,0.9507,0.0
156.84419,84.974341,0.878104,0.878104,8.355811,MBTA,0,0,0.0123,0.0
106.84828,116.16337,-0.092812501,-0.092812501,8.295908693020655,gstlal,0,0,0.0123,0.0
14.400324,2.5575439,-0.87387477,-0.46373476,22.16149231866458,pycbc,1,0,0.8576,0.0
14.952232,2.5035346,-0.74925524,-0.74925524,21.82093635226599,pycbc,1,0,0.7636,0.0
14.795856,2.507316,-0.792446,-0.792446,23.090891,MBTA,1,0,0.6171,0.0
16.810987,2.3090258,-0.57234377,-0.57234377,22.62320043891923,gstlal,1,0,0.6613,0.0
15.143148,2.4075737,-0.85078126,-0.85078126,20.87257023625041,gstlal,1,0,0.9484,0.0
97.848642,1.2196508,-0.20398468,0.43489965,9.850212271945136,pycbc,0,0,0.0145,0.0
104.19693,10.583808,0.293236,0.293236,11.518139,MBTA,0,0,0.0123,0.0
105.77057,1.1127214,-0.101606,0.0,9.610113623756323,pycbc,0,0,0.3399,0.0
90.399117,12.678712,0.23203126,0.23203126,10.91208352413559,gstlal,0,0,0.0123,0.0
93.990433,20.39607,0.43757752,0.96240807,10.99981078496877,spiir,0,0,0.0123,0.0
98.280159,14.985749,-0.38671875,-0.38671875,10.36985208827291,gstlal,0,0,0.0123,0.0
422.39218,5.6070361,0.82542497,0.82542497,9.46558360863787,pycbc,0,0,0.032,0.0
67.887617,3.256831,0.186332,0.186332,9.955697,MBTA,1,1,0.0143,0.0
54.091164,3.5714269,-0.091402203,0.43033266,11.11957903289032,spiir,1,1,0.0123,0.0
89.452906,7.5158518,-0.16937812,-0.045983834,12.82858323168877,pycbc,0,0,0.0123,0.0
69.703664,43.677544,-0.913231,-0.913231,12.714711,MBTA,0,0,0.0123,0.0
95.067909,14.412045,0.15325812,0.15325812,11.94826010989625,pycbc,0,0,0.0123,0.0
7.5984926,2.3454995,-0.23203126,-0.23203126,9.464870333011952,gstlal,1,0,0.9885,0.0
94.442055,43.949402,0.64658099,0.75168222,9.20721750728969,spiir,0,0,0.0123,0.0
98.280159,10.72684,0.04640625,0.04640625,9.13015702784993,gstlal,0,0,0.0123,0.0
106.84828,14.985749,0.29390624,0.29390624,9.053103766327082,gstlal,0,0,0.0123,0.0
2.5021756,1.46082,0.60233264,-0.42036039,11.28096879977901,pycbc,1,1,0.9885,0.9847
6.13051,0.72067,0.61191,0.15782,11.555705,MBTA,1,1,0.9877,0.9482
3.3230126,1.1375971,0.31237248,0.0,11.19324580117886,pycbc,1,1,0.9885,0.9847
2.160778,1.669296,0.309984,0.0,11.118008,MBTA,1,1,0.9885,0.9847
4.155993,0.95248473,0.32484376,0.32484376,11.2174698609155,gstlal,1,1,0.9883,0.8694
3.2691798,1.1540219,0.34087494,-0.012889305,10.70669746615705,spiir,1,1,0.9885,0.9847
2.4078448,1.5114405,0.34218523,0.020788584,10.70857576047969,spiir,1,1,0.9885,0.9847
3.5531147,1.0518801,-0.077343747,-0.077343747,9.85062354197857,gstlal,1,1,0.9885,0.9847
21.85677,1.4594393,0.072758026,0.0,13.5512342431871,pycbc,1,0,0.9885,0.0
6.4060578,4.2624154,0.23369177,-0.57612109,12.47825735421349,spiir,1,0,0.2593,0.0
2.9748714,0.98667198,0.04640625,0.04640625,9.681396116793977,gstlal,1,1,0.9885,0.9847
6.6883106,2.3660667,-0.87252412,-0.73693495,10.83206098341163,pycbc,1,0,0.9885,0.0
18.72431,1.1279858,0.24789688,0.0,10.5032542446108,pycbc,1,0,0.9885,0.0
12.833998,1.458268,-0.078748,0.0,10.288394,MBTA,1,0,0.9885,0.0
7.1367617,2.2494922,-0.75796872,-0.75796872,10.64552327376761,gstlal,1,0,0.9771,0.0
17.805355,1.1769191,0.23976561,0.23976561,9.908751635357197,gstlal,1,0,0.968,0.0
363.88883,125.07442,0.987793,0.987793,8.938265,MBTA,0,0,0.0583,0.0
131.68057,146.18364,-0.7734375,-0.7734375,9.716047002380009,gstlal,0,0,0.0123,0.0
191.81351,149.27057,0.092812501,0.092812501,9.509932487089149,gstlal,0,0,0.0685,0.0
1.7278553,1.3014337,0.01546875,0.01546875,10.657536089095,gstlal,1,1,0.9885,0.9847
2.682758,1.194128,-0.063622,0.0,10.529552,MBTA,1,1,0.9885,0.9847
2.9748714,1.0967739,0.04640625,0.04640625,10.705711086476,gstlal,1,1,0.9885,0.9847
2.7650578,1.1677324,0.04640625,0.04640625,9.977727466497974,gstlal,1,1,0.9885,0.9847
183.9621,10.72684,0.53367186,0.53367186,10.04561699734644,gstlal,0,0,0.0432,0.0
5.5249376,1.7875365,0.44859374,0.44859374,9.961659462260622,gstlal,1,1,0.9864,0.337
6.3437661,1.6837831,-0.89435854,-0.81418872,11.55787977666967,pycbc,1,0,0.9885,0.0
12.657007,1.0262733,-0.0403676,0.0,11.58340429493395,pycbc,1,0,0.9885,0.0
2.606161,1.0917667,0.40392317,-0.65190975,12.12069805952539,pycbc,1,1,0.9885,0.9847
4.5172,0.70796,0.48495,-0.7663,10.452102,MBTA,1,1,0.9883,0.9689
1.794239,1.5301013,0.037967205,0.037967205,12.22881270807658,pycbc,1,1,0.9885,0.9847
2.000704,1.379851,0.084043,0.0,11.143533,MBTA,1,1,0.9885,0.9847
1.8589655,1.4772084,0.01546875,0.01546875,12.68535731234847,gstlal,1,1,0.9885,0.9847
1.7112989,1.599925,-0.046060253,0.046814274,11.93484779857486,spiir,1,1,0.9885,0.9847
2.1072876,1.3099602,-0.04640625,-0.04640625,11.24972071470601,gstlal,1,1,0.9885,0.9847
2.0963075,1.5322292,-0.04640625,-0.04640625,9.784567664171464,gstlal,1,1,0.9885,0.9847
5.9910739,2.4944156,-0.22852766,-0.29990917,23.89943013904744,pycbc,1,0,0.9885,0.0
5.7365084,2.5902135,-0.26687291,-0.26687291,25.43183542528993,pycbc,1,0,0.9885,0.0
4.798089,3.0139797,-0.41765624,-0.41765624,26.38222044025415,gstlal,1,0,0.9445,0.0003
6.7302359,1.6773271,-0.10946702,0.72497011,20.58341170666165,pycbc,1,0,0.988,0.0046
3.6056137,2.8769946,-0.24846466,-0.24846466,20.07915177804068,pycbc,1,0,0.988,0.0184
2.128371,1.45871,-0.062968,0.0,9.881198,MBTA,1,1,0.9885,0.9847
2.335282,1.108563,-0.012415,0.0,9.967587,MBTA,1,1,0.9885,0.9847
2.1517868,1.1908349,-0.04640625,-0.04640625,10.51162221361843,gstlal,1,1,0.9885,0.9847
4.7351675,2.3547717,-0.51469814,0.3508674,16.06422337662562,pycbc,1,0,0.9885,0.0
9.517786,1.365892,0.27953,0.0,18.197281,MBTA,1,0,0.9885,0.0
4.8395009,2.3029306,-0.25612837,-0.25612837,15.95494459034397,pycbc,1,0,0.9885,0.0
3.9742095,2.8373303,-0.49498087,0.39509064,15.74986753633028,spiir,1,0,0.9884,0.0002
4.2828991,2.1675636,-0.2562208,0.7298706,13.40722383496165,pycbc,1,0,0.9871,0.042
10.91876,1.0560622,0.52874357,0.0,13.13371339614374,pycbc,1,0,0.9869,0.0146
9.1229935,1.2017719,0.44085938,0.44085938,13.23086886798439,gstlal,1,0,0.9855,0.0446
8.0134687,1.3111211,0.37647676,-0.045981962,12.73822110963473,spiir,1,0,0.9875,0.042
3.1756225,2.7434745,-0.47953126,-0.47953126,11.76167692122234,gstlal,1,0,0.9884,0.0004
1.9196944,1.3467509,-0.35439562,0.75921881,14.68236272540939,pycbc,1,1,0.9885,0.9847
4.43783,0.68198,0.57353,-0.66721,14.436244,MBTA,1,1,0.9883,0.9677
2.084049,1.251254,0.20455,0.0,13.89327,MBTA,1,1,0.9885,0.9847
2.0313883,1.2803245,0.20431082,-0.042656876,14.23539100823166,spiir,1,1,0.9885,0.9847
2.6898239,1.004961,0.31260267,0.0,14.31282433988562,pycbc,1,1,0.9885,0.9847
1.6059922,1.5976239,0.01546875,0.01546875,13.46336986016877,gstlal,1,1,0.9885,0.9847
12.026758,2.101096,0.13724,0.13724,10.372612,MBTA,1,0,0.6909,0.0
9.1707783,2.5633378,-0.10828125,-0.10828125,10.03853546396177,gstlal,1,0,0.5525,0.0
5.5797896,3.8956997,-0.6359275,-0.22249542,9.597750938556624,spiir,1,0,0.0864,0.0
7.5767722,2.9947147,-0.10305677,-0.69580781,9.615932284415113,spiir,1,0,0.2147,0.0
6.7036486,3.3278227,-0.88495207,0.97660667,9.579653156793745,spiir,1,0,0.3759,0.0
6.7030888,3.2939031,-0.41765624,-0.41765624,9.429856283212818,gstlal,1,0,0.4208,0.0
1.4781866,1.048418,0.0,0.0,17.7826420332526,gstlal,1,0,0.9885,0.9847
1.4781866,1.048418,0.0,0.0,17.78606933107195,gstlal,1,0,0.9885,0.9847
191.81351,8.3477001,0.40992188,0.40992188,11.08231459841393,gstlal,0,0,0.1519,0.0
157.65443,3.531622,0.027751,0.027751,10.834234,MBTA,0,0,0.0142,0.0
146.18364,16.292215,-0.85078126,-0.85078126,10.8191498930984,gstlal,0,0,0.0123,0.0
3.0505235,1.1061245,0.55693905,-0.69552749,17.44576666027686,pycbc,1,1,0.9885,0.9847
5.04117,0.75335,0.63548,-0.59901,16.994355,MBTA,1,1,0.9877,0.8931
2.547405,1.289731,0.332382,0.0,16.935847,MBTA,1,1,0.9885,0.9847
3.5531147,0.97769254,0.32484376,0.32484376,17.30963252111626,gstlal,1,1,0.9885,0.9847
3.3024793,1.0367608,0.37758148,0.0,17.71264422115017,pycbc,1,1,0.9885,0.9847
2.2882643,1.4233691,0.39758709,-0.018517561,15.98477099578589,spiir,1,1,0.9885,0.9847
2.9736118,1.1315349,0.39398044,-0.033534229,16.81591971824198,spiir,1,1,0.9885,0.9847
3.0113325,1.1180983,0.35217243,-0.026593899,16.56638203362792,spiir,1,1,0.9885,0.9847
3.4076767,1.0141082,0.29390624,0.29390624,12.51461535130128,gstlal,1,1,0.9885,0.9847
1.9699246,1.0318339,0.0,0.0,19.72339167354864,gstlal,1,0,0.9885,0.9847
1.9699246,1.0318339,0.0,0.0,19.71315250240816,gstlal,1,0,0.9885,0.9847
154.44782,10.886533,0.43958127,-0.88180311,14.60319287878546,pycbc,0,0,0.0123,0.0
156.84419,84.974341,0.878104,0.878104,11.833781,MBTA,0,0,0.0123,0.0
134.88596,6.6786366,0.13625841,0.13625841,14.40668257304562,pycbc,0,0,0.0123,0.0
103.25758,97.242424,-0.53763956,0.97462958,12.95165146673474,spiir,0,0,0.0123,0.0
149.27057,11.662012,0.37898436,0.37898436,13.82467883736367,gstlal,0,0,0.0123,0.0
1.9589066,1.3886768,-0.15512171,0.36013395,11.26020301399007,pycbc,1,1,0.9885,0.9847
1.9013196,1.4255035,-0.023677358,-0.023677358,11.00080031238565,pycbc,1,1,0.9885,0.9847
1.8396434,1.4695112,-0.04640625,-0.04640625,11.46483384113466,gstlal,1,1,0.9885,0.9847
2.0637088,1.2895896,-0.04640625,-0.04640625,11.98120491542921,gstlal,1,1,0.9885,0.9847
106.84828,17.712578,0.47953126,0.47953126,13.37319985952702,gstlal,0,0,0.0123,0.0
93.990433,20.39607,0.43757752,0.96240807,13.06152648307693,spiir,0,0,0.0123,0.0
106.84828,17.712578,0.51046872,0.51046872,12.53965827681374,gstlal,0,0,0.0123,0.0
106.84828,7.6783013,0.20109375,0.20109375,13.29493251452523,gstlal,0,0,0.0455,0.0
25.133,1.4999638,0.17217554,0.78401079,16.45504556063575,pycbc,1,0,0.9885,0.0
12.556159,2.3124452,-0.59742028,-0.59742028,18.06274544355252,pycbc,1,0,0.8588,0.0
137.30063,57.082771,0.44859374,0.44859374,11.44846690884448,gstlal,0,0,0.0123,0.0
1.6515441,1.3216993,0.0,0.0,17.78160382495033,gstlal,1,1,0.9885,0.9847
2.2185607,1.0116676,0.0,0.0,17.63445448755944,gstlal,1,1,0.9885,0.9847
1.6515441,1.3216993,0.0,0.0,17.78160382495033,gstlal,1,1,0.9885,0.9847
1.9023113,1.1101667,0.34024899,-0.77405231,8.958781724041126,pycbc,1,1,0.9885,0.9847
1.8975521,1.1135192,-0.017183337,-0.017183337,8.977990449359346,pycbc,1,1,0.9885,0.9847
106.84828,106.84828,0.092812501,0.092812501,11.83704654335198,gstlal,0,0,0.0123,0.0
106.84828,94.257309,-0.17015626,-0.17015626,11.7136702178759,gstlal,0,0,0.0123,0.0
2.0800151,1.0038437,-0.20595602,0.89569428,17.8888471759571,pycbc,1,1,0.9885,0.9847
1.7075135,1.193051,-0.01072572,-0.01072572,17.84240091918183,pycbc,1,1,0.9885,0.9847
28.050522,23.732178,0.15468749,0.15468749,9.189609592532763,gstlal,0,0,0.0123,0.0
96.101852,1.6834356,-0.82634109,-0.010934024,14.05179193661055,spiir,0,0,0.2846,0.0
155.48499,3.236957,-0.008567689,-0.40542081,16.57564712121962,pycbc,0,0,0.1618,0.0
144.32714,13.827466,-0.159013,-0.159013,15.832797,MBTA,0,0,0.0124,0.0
145.51154,2.3538647,-0.18316452,-0.18316452,16.38318731377683,pycbc,0,0,0.0317,0.0
162.28406,79.746513,0.47953126,0.47953126,16.68953596295336,gstlal,0,0,0.0123,0.0
97.242424,91.227272,0.076064959,-0.78068233,16.53633937720907,spiir,0,0,0.0123,0.0
162.28406,11.662012,0.10054687,0.10054687,16.48543620289476,gstlal,0,0,0.02,0.0
135.55702,46.694825,0.258007,0.258007,12.919094,MBTA,0,0,0.0123,0.0
149.27057,44.422199,0.40992188,0.40992188,14.89553438392769,gstlal,0,0,0.0123,0.0
137.30063,106.84828,0.092812501,0.092812501,14.90731014039747,gstlal,0,0,0.0123,0.0
97.242424,91.227272,0.076064959,-0.78068233,13.40904825253264,spiir,0,0,0.0123,0.0
162.28406,22.760761,0.0077343751,0.0077343751,14.57584244381043,gstlal,0,0,0.0181,0.0
