m1rec,m2rec,chi1rec,chi2rec,snr,pipeline,HasNS_trueSLy,HasREM_trueSLy,P_NS,P_REM
2.021669,1.225364,0.1952,0.049818,29.06086,spiir,1,1,0.9977,0.9957
2.036473,1.218966,0.274192,-0.027814,32.502957,spiir,1,1,0.9977,0.9955
2.000024,1.228753,-0.046406,-0.046406,23.119266,gstlal,1,1,0.9977,0.997
2.499855,1.013871,-0.099809,-0.09969,11.034933,MBTA,1,1,0.9969,0.4719
1.875672,1.311964,0.0,0.0,17.595602,gstlal,1,1,0.9977,0.997
1.021566,2.483437,0.0,0.0,18.296003,pycbc,1,1,0.9956,0.3906
1.021566,2.483437,0.0,0.0,16.922756,pycbc,1,1,0.9956,0.3994
1.496106,1.634681,0.0,0.0,17.454251,pycbc,1,1,0.9977,0.997
1.98597,1.244786,0.0,0.0,14.538219,gstlal,1,1,0.9977,0.997
1.932831,1.277124,0.0,0.0,10.416698,gstlal,1,1,0.9977,0.997
3.443625,1.705591,-0.047925,0.0,9.272326,MBTA,1,0,0.9977,0.1715
4.038277,1.492724,0.077344,0.077344,9.633169,gstlal,1,0,0.9929,0.1866
3.753464,1.589299,0.077344,0.077344,9.166599,gstlal,1,0,0.9931,0.2702
218.27142,3.489854,-0.109482,-0.475036,15.503155,pycbc,0,0,0.0036,0.0
221.63803,2.284465,0.072343,0.072343,15.381578,pycbc,0,0,0.0327,0.0
238.34965,5.51973,0.139038,0.139038,14.983942,MBTA,0,0,0.0031,0.0
176.43205,149.27057,0.030937,0.030937,15.137842,gstlal,0,0,0.0033,0.0
191.81351,8.3477,-0.982266,-0.982266,14.649677,gstlal,0,0,0.0292,0.0
7.136762,3.507011,-0.278438,-0.278438,8.914138,gstlal,1,0,0.5007,0.0
146.18364,169.21025,-0.788906,-0.788906,8.215553,gstlal,0,0,0.0015,0.0
191.81351,176.43205,0.030937,0.030937,8.154865,gstlal,0,0,0.0194,0.0
3.15187,1.066888,0.045047,0.819054,11.209854,pycbc,1,1,0.9903,0.931
2.565405,1.267812,0.165942,0.0,11.087143,MBTA,1,1,0.9977,0.997
1.942846,1.635402,0.039173,0.039173,10.921204,pycbc,1,1,0.9977,0.997
3.516183,0.977693,0.262969,0.262969,10.82251,gstlal,1,1,0.9948,0.9007
2.686256,1.218802,0.21163,-0.031281,10.483779,spiir,1,1,0.9977,0.997
3.037691,1.102519,0.262969,0.262969,10.22468,gstlal,1,1,0.997,0.9613
62.05955,7.503707,0.661863,0.511841,50.023752,pycbc,0,0,0.0014,0.0
64.707939,7.364009,0.665156,0.665156,50.739216,gstlal,0,0,0.0014,0.0
64.657906,6.919086,0.633506,0.633506,49.501308,pycbc,0,0,0.0014,0.0
58.844521,7.894692,0.644592,0.51857,50.458484,spiir,0,0,0.0014,0.0
54.746231,7.364009,0.510469,0.510469,49.326826,gstlal,0,0,0.0014,0.0
2.381642,1.150641,-0.10095,0.0,10.193553,MBTA,1,1,0.9977,0.997
2.665767,1.045033,-0.015469,-0.015469,10.417957,gstlal,1,1,0.9977,0.997
1.858966,1.44666,-0.046406,-0.046406,9.663845,gstlal,1,1,0.9977,0.997
1.212134,1.072309,0.0,0.0,7.696586,pycbc,1,0,0.9977,0.9963
2.291133,1.049292,0.193772,-0.14658,12.59132,pycbc,1,1,0.9961,0.5058
4.78306,0.59246,0.45481,0.32694,11.136842,MBTA,1,1,0.9779,0.6897
1.958785,1.204402,0.038815,0.038815,12.226648,pycbc,1,1,0.9977,0.997
1.866686,1.259668,0.045184,0.043038,11.883037,MBTA,1,1,0.9977,0.997
1.84484,1.273613,0.047444,0.039281,11.828349,spiir,1,1,0.9977,0.9963
1.928206,1.222351,0.046406,0.046406,11.911715,gstlal,1,1,0.9977,0.9969
213.83301,3.508281,-0.218276,-0.863491,15.110844,pycbc,0,0,0.0043,0.0
131.68057,146.18364,-0.773438,-0.773438,14.915813,gstlal,0,0,0.0014,0.0
221.63803,2.284465,0.072343,0.072343,14.376219,pycbc,0,0,0.0406,0.0
238.34965,5.51973,0.139038,0.139038,13.962545,MBTA,0,0,0.0032,0.0
187.84679,44.422199,-0.850781,-0.850781,14.686083,gstlal,0,0,0.0322,0.0
229.20662,5.025068,0.358941,0.358941,12.810398,MBTA,0,0,0.0031,0.0
2.180075,1.849279,0.015469,0.015469,9.062846,gstlal,1,0,0.9977,0.9954
1.513503,1.015581,0.053264,-0.006213,9.881193,pycbc,1,1,0.9977,0.997
1.363059,1.121062,0.045739,-0.013453,9.768882,MBTA,1,1,0.9977,0.997
1.473383,1.041044,0.02318,0.02318,9.7677,pycbc,1,1,0.9977,0.997
1.358752,1.124331,0.015469,0.015469,9.961031,gstlal,1,1,0.9977,0.997
271.5355,13.566524,0.376146,0.376146,11.523409,MBTA,0,0,0.031,0.0
191.81351,149.27057,-0.030937,-0.030937,10.989783,gstlal,0,0,0.0229,0.0
176.43205,176.43205,0.030937,0.030937,10.987244,gstlal,0,0,0.0028,0.0
3.637634,1.57278,-0.077344,-0.077344,9.775599,gstlal,1,1,0.997,0.0564
2.0105,1.500543,0.015469,0.015469,8.942838,gstlal,1,1,0.9977,0.9969
2.081931,1.132327,-0.175094,0.276285,10.687592,pycbc,1,1,0.9969,0.7194
4.11474,0.65746,0.4389,-0.62934,10.332536,MBTA,1,1,0.9927,0.3505
1.999661,1.173394,-0.049926,-0.049926,10.563829,pycbc,1,1,0.9977,0.997
2.170085,1.091867,-0.021047,0.0,11.030276,MBTA,1,1,0.9977,0.997
2.503779,0.966268,0.046406,0.046406,10.837754,gstlal,1,1,0.9977,0.9964
1.92688,1.214533,-0.039634,-0.045334,10.529008,spiir,1,1,0.9977,0.997
2.516894,0.961233,0.015469,0.015469,9.926818,gstlal,1,1,0.9977,0.997
44.267461,1.499748,0.708612,-0.087308,9.801678,pycbc,1,0,0.4852,0.0
43.83548,1.509808,0.702809,0.0,9.678126,pycbc,1,0,0.8379,0.0
7.824344,1.227804,0.254169,0.0,13.230146,MBTA,1,0,0.9977,0.0078
9.218814,1.093913,0.348047,0.348047,12.423698,gstlal,1,0,0.7917,0.0012
7.500451,1.282052,0.346241,-0.033772,11.138071,spiir,1,0,0.9973,0.0449
3.811664,2.179498,-0.310225,-0.103615,12.484775,spiir,1,0,0.997,0.0024
2.923858,2.796253,-0.596518,0.064241,10.740295,spiir,1,0,0.9948,0.0068
5.410681,1.644195,0.108281,0.108281,11.854224,gstlal,1,0,0.995,0.0203
1.912252,1.672152,-0.107566,-0.055785,22.146743,pycbc,1,1,0.9793,0.6053
5.15502,0.73746,0.46943,-0.51426,20.545257,MBTA,1,1,0.9662,0.304
2.255376,1.431623,-0.046406,-0.046406,22.187827,gstlal,1,1,0.9977,0.997
2.411213,1.347182,-0.041696,0.0,21.610416,MBTA,1,1,0.9977,0.997
3.101837,1.091059,0.201094,0.201094,16.224044,gstlal,1,1,0.997,0.9232
2.096378,1.530152,-0.13276,0.0,21.495,pycbc,1,1,0.9977,0.997
2.406851,1.351117,-0.017284,0.019254,22.049485,spiir,1,1,0.9977,0.997
3.410501,1.038984,0.361901,-0.212138,19.074268,pycbc,1,1,0.9952,0.5975
5.65451,0.71216,0.52399,0.52485,17.51837,MBTA,1,1,0.9859,0.7703
2.164514,1.537462,0.16687,0.0,19.462475,MBTA,1,1,0.9977,0.9955
1.81767,1.81767,0.049976,0.049976,18.661697,pycbc,1,1,0.9977,0.9961
3.590434,0.998338,0.293906,0.293906,19.156325,gstlal,1,1,0.997,0.8988
2.848383,1.204988,0.24767,-0.016183,19.300807,spiir,1,1,0.9977,0.9953
3.156068,1.104966,0.244218,0.041192,18.353711,spiir,1,1,0.9977,0.9964
2.339381,1.424163,0.015469,0.015469,16.089476,gstlal,1,1,0.9977,0.9969
2.710226,1.252305,0.0,0.0,10.318718,gstlal,1,1,0.9977,0.9969
2.984621,1.153467,0.0,0.0,8.819552,gstlal,1,1,0.9977,0.9947
1.628799,2.034993,0.0,0.0,10.385769,pycbc,1,1,0.9977,0.8972
1.555552,2.136767,0.0,0.0,9.927917,pycbc,1,1,0.9977,0.721
1.33118,2.531842,0.0,0.0,9.408455,pycbc,1,1,0.996,0.439
2.718214,1.114993,0.523515,-0.515181,8.369697,pycbc,1,1,0.9968,0.5235
3.055122,1.012144,0.38734,0.0,8.04887,pycbc,1,1,0.9977,0.9932
76.938195,14.393905,0.403611,0.233356,13.509264,pycbc,0,0,0.0014,0.0
76.482292,12.678712,0.293906,0.293906,13.685996,gstlal,0,0,0.0014,0.0
96.616526,11.440368,0.461831,0.461831,13.655183,MBTA,0,0,0.0014,0.0
54.439137,19.207088,0.299972,0.299972,13.097549,pycbc,0,0,0.0014,0.0
64.707939,17.712578,0.355781,0.355781,11.897716,gstlal,0,0,0.0014,0.0
80.01403,14.327892,0.495796,-0.05923,13.727918,spiir,0,0,0.0014,0.0
90.399117,7.678301,0.232031,0.232031,12.782424,gstlal,0,0,0.0014,0.0
161.66785,2.035731,-0.317663,-0.317663,22.470661,pycbc,0,0,0.1058,0.0
97.242424,91.227272,0.076065,-0.780682,20.259434,spiir,0,0,0.0014,0.0
187.57568,31.397828,0.271424,0.271424,22.937886,MBTA,0,0,0.0071,0.0
149.27057,111.40851,0.262969,0.262969,22.679313,gstlal,0,0,0.0014,0.0
158.92799,8.3477,-0.386719,-0.386719,22.208852,gstlal,0,0,0.0014,0.0
29.684688,1.996152,-0.378659,0.0,8.931746,MBTA,1,0,0.7358,0.0
30.816286,1.974073,-0.286172,-0.286172,9.194237,gstlal,1,0,0.6815,0.0
156.84419,84.974341,0.878104,0.878104,8.355811,MBTA,0,0,0.0023,0.0
106.84828,116.16337,-0.092813,-0.092813,8.295909,gstlal,0,0,0.0014,0.0
14.400324,2.557544,-0.873875,-0.463735,22.161492,pycbc,1,0,0.7596,0.0
14.952232,2.503535,-0.749255,-0.749255,21.820936,pycbc,1,0,0.7122,0.0
14.795856,2.507316,-0.792446,-0.792446,23.090891,MBTA,1,0,0.7555,0.0
16.810987,2.309026,-0.572344,-0.572344,22.6232,gstlal,1,0,0.7987,0.0
15.143148,2.407574,-0.850781,-0.850781,20.87257,gstlal,1,0,0.8983,0.0
97.848642,1.219651,-0.203985,0.4349,9.850212,pycbc,0,0,0.2582,0.0
104.19693,10.583808,0.293236,0.293236,11.518139,MBTA,0,0,0.0014,0.0
105.77057,1.112721,-0.101606,0.0,9.610114,pycbc,0,0,0.4596,0.0
90.399117,12.678712,0.232031,0.232031,10.912084,gstlal,0,0,0.0014,0.0
93.990433,20.39607,0.437578,0.962408,10.999811,spiir,0,0,0.0014,0.0
98.280159,14.985749,-0.386719,-0.386719,10.369852,gstlal,0,0,0.0014,0.0
422.39218,5.607036,0.825425,0.825425,9.465584,pycbc,0,0,0.0404,0.0
67.887617,3.256831,0.186332,0.186332,9.955697,MBTA,1,1,0.0044,0.0
54.091164,3.571427,-0.091402,0.430333,11.119579,spiir,1,1,0.0042,0.0
89.452906,7.515852,-0.169378,-0.045984,12.828583,pycbc,0,0,0.0035,0.0
69.703664,43.677544,-0.913231,-0.913231,12.714711,MBTA,0,0,0.0014,0.0
95.067909,14.412045,0.153258,0.153258,11.94826,pycbc,0,0,0.0016,0.0
7.598493,2.345499,-0.232031,-0.232031,9.46487,gstlal,1,0,0.6373,0.0
94.442055,43.949402,0.646581,0.751682,9.207218,spiir,0,0,0.0014,0.0
98.280159,10.72684,0.046406,0.046406,9.130157,gstlal,0,0,0.0061,0.0
106.84828,14.985749,0.293906,0.293906,9.053104,gstlal,0,0,0.0014,0.0
2.502176,1.46082,0.602333,-0.42036,11.280969,pycbc,1,1,0.9958,0.6257
6.13051,0.72067,0.61191,0.15782,11.555705,MBTA,1,1,0.9945,0.8258
3.323013,1.137597,0.312372,0.0,11.193246,pycbc,1,1,0.9977,0.9952
2.160778,1.669296,0.309984,0.0,11.118008,MBTA,1,1,0.9977,0.9953
4.155993,0.952485,0.324844,0.324844,11.21747,gstlal,1,1,0.9892,0.7729
3.26918,1.154022,0.340875,-0.012889,10.706697,spiir,1,1,0.9977,0.9941
2.407845,1.51144,0.342185,0.020789,10.708576,spiir,1,1,0.9977,0.9965
3.553115,1.05188,-0.077344,-0.077344,9.850624,gstlal,1,1,0.9971,0.1993
21.85677,1.459439,0.072758,0.0,13.551234,pycbc,1,0,0.9859,0.0
6.406058,4.262415,0.233692,-0.576121,12.478257,spiir,1,0,0.3272,0.0
2.974871,0.986672,0.046406,0.046406,9.681396,gstlal,1,1,0.9977,0.9964
6.688311,2.366067,-0.872524,-0.736935,10.832061,pycbc,1,0,0.835,0.0
18.72431,1.127986,0.247897,0.0,10.503254,pycbc,1,0,0.996,0.0
12.833998,1.458268,-0.078748,0.0,10.288394,MBTA,1,0,0.9977,0.0
7.136762,2.249492,-0.757969,-0.757969,10.645523,gstlal,1,0,0.8164,0.0
17.805355,1.176919,0.239766,0.239766,9.908752,gstlal,1,0,0.9102,0.0
363.88883,125.07442,0.987793,0.987793,8.938265,MBTA,0,0,0.1514,0.0
131.68057,146.18364,-0.773438,-0.773438,9.716047,gstlal,0,0,0.0015,0.0
191.81351,149.27057,0.092813,0.092813,9.509932,gstlal,0,0,0.0154,0.0
1.727855,1.301434,0.015469,0.015469,10.657536,gstlal,1,1,0.9977,0.997
2.682758,1.194128,-0.063622,0.0,10.529552,MBTA,1,1,0.9977,0.9952
2.974871,1.096774,0.046406,0.046406,10.705711,gstlal,1,1,0.9977,0.997
2.765058,1.167732,0.046406,0.046406,9.977727,gstlal,1,1,0.9977,0.997
183.9621,10.72684,0.533672,0.533672,10.045617,gstlal,0,0,0.0032,0.0
5.524938,1.787537,0.448594,0.448594,9.961659,gstlal,1,1,0.982,0.3239
6.343766,1.683783,-0.894359,-0.814189,11.55788,pycbc,1,0,0.9972,0.0
12.657007,1.026273,-0.040368,0.0,11.583404,pycbc,1,0,0.9977,0.0
2.606161,1.091767,0.403923,-0.65191,12.120698,pycbc,1,1,0.9967,0.3724
4.5172,0.70796,0.48495,-0.7663,10.452102,MBTA,1,1,0.9929,0.2933
1.794239,1.530101,0.037967,0.037967,12.228813,pycbc,1,1,0.9977,0.997
2.000704,1.379851,0.084043,0.0,11.143533,MBTA,1,1,0.9977,0.9958
1.858966,1.477208,0.015469,0.015469,12.685357,gstlal,1,1,0.9977,0.9969
1.711299,1.599925,-0.04606,0.046814,11.934848,spiir,1,1,0.9977,0.9946
2.107288,1.30996,-0.046406,-0.046406,11.249721,gstlal,1,1,0.9977,0.997
2.096307,1.532229,-0.046406,-0.046406,9.784568,gstlal,1,1,0.9977,0.9968
5.991074,2.494416,-0.228528,-0.299909,23.89943,pycbc,1,0,0.7592,0.0
5.736508,2.590213,-0.266873,-0.266873,25.431835,pycbc,1,0,0.7445,0.0
4.798089,3.01398,-0.417656,-0.417656,26.38222,gstlal,1,0,0.5929,0.0
6.730236,1.677327,-0.109467,0.72497,20.583412,pycbc,1,0,0.9761,0.0
3.605614,2.876995,-0.248465,-0.248465,20.079152,pycbc,1,0,0.9248,0.0046
2.128371,1.45871,-0.062968,0.0,9.881198,MBTA,1,1,0.9977,0.997
2.335282,1.108563,-0.012415,0.0,9.967587,MBTA,1,1,0.9977,0.997
2.151787,1.190835,-0.046406,-0.046406,10.511622,gstlal,1,1,0.9977,0.997
4.735168,2.354772,-0.514698,0.350867,16.064223,pycbc,1,0,0.9948,0.0001
9.517786,1.365892,0.27953,0.0,18.197281,MBTA,1,0,0.9972,0.0
4.839501,2.302931,-0.256128,-0.256128,15.954945,pycbc,1,0,0.9961,0.0
3.97421,2.83733,-0.494981,0.395091,15.749868,spiir,1,0,0.9328,0.0012
4.282899,2.167564,-0.256221,0.729871,13.407224,pycbc,1,0,0.9885,0.0138
10.91876,1.056062,0.528744,0.0,13.133713,pycbc,1,0,0.9973,0.0279
9.122993,1.201772,0.440859,0.440859,13.230869,gstlal,1,0,0.823,0.0141
8.013469,1.311121,0.376477,-0.045982,12.738221,spiir,1,0,0.9966,0.0312
3.175622,2.743475,-0.479531,-0.479531,11.761677,gstlal,1,0,0.9928,0.0002
1.919694,1.346751,-0.354396,0.759219,14.682363,pycbc,1,1,0.996,0.684
4.43783,0.68198,0.57353,-0.66721,14.436244,MBTA,1,1,0.9957,0.4117
2.084049,1.251254,0.20455,0.0,13.89327,MBTA,1,1,0.9977,0.997
2.031388,1.280325,0.204311,-0.042657,14.235391,spiir,1,1,0.9977,0.997
2.689824,1.004961,0.312603,0.0,14.312824,pycbc,1,1,0.9977,0.9958
1.605992,1.597624,0.015469,0.015469,13.46337,gstlal,1,1,0.9977,0.9969
12.026758,2.101096,0.13724,0.13724,10.372612,MBTA,1,0,0.4766,0.0
9.170778,2.563338,-0.108281,-0.108281,10.038535,gstlal,1,0,0.415,0.0
5.57979,3.8957,-0.635927,-0.222495,9.597751,spiir,1,0,0.1543,0.0
7.576772,2.994715,-0.103057,-0.695808,9.615932,spiir,1,0,0.3879,0.0
6.703649,3.327823,-0.884952,0.976607,9.579653,spiir,1,0,0.5422,0.0006
6.703089,3.293903,-0.417656,-0.417656,9.429856,gstlal,1,0,0.3549,0.0
1.478187,1.048418,0.0,0.0,17.782642,gstlal,1,0,0.9977,0.997
1.478187,1.048418,0.0,0.0,17.786069,gstlal,1,0,0.9977,0.997
191.81351,8.3477,0.409922,0.409922,11.082315,gstlal,0,0,0.015,0.0
157.65443,3.531622,0.027751,0.027751,10.834234,MBTA,0,0,0.0048,0.0
146.18364,16.292215,-0.850781,-0.850781,10.81915,gstlal,0,0,0.0014,0.0
3.050524,1.106124,0.556939,-0.695527,17.445767,pycbc,1,1,0.9976,0.5232
5.04117,0.75335,0.63548,-0.59901,16.994355,MBTA,1,1,0.9834,0.4474
2.547405,1.289731,0.332382,0.0,16.935847,MBTA,1,1,0.9977,0.9965
3.553115,0.977693,0.324844,0.324844,17.309633,gstlal,1,1,0.997,0.9293
3.302479,1.036761,0.377581,0.0,17.712644,pycbc,1,1,0.9977,0.9951
2.288264,1.423369,0.397587,-0.018518,15.984771,spiir,1,1,0.9977,0.9962
2.973612,1.131535,0.39398,-0.033534,16.81592,spiir,1,1,0.9977,0.9955
3.011332,1.118098,0.352172,-0.026594,16.566382,spiir,1,1,0.9977,0.9955
3.407677,1.014108,0.293906,0.293906,12.514615,gstlal,1,1,0.9948,0.9596
1.969925,1.031834,0.0,0.0,19.723392,gstlal,1,0,0.9977,0.997
1.969925,1.031834,0.0,0.0,19.713153,gstlal,1,0,0.9977,0.997
154.44782,10.886533,0.439581,-0.881803,14.603193,pycbc,0,0,0.0014,0.0
156.84419,84.974341,0.878104,0.878104,11.833781,MBTA,0,0,0.0014,0.0
134.88596,6.678637,0.136258,0.136258,14.406683,pycbc,0,0,0.0014,0.0
103.25758,97.242424,-0.53764,0.97463,12.951651,spiir,0,0,0.0016,0.0
149.27057,11.662012,0.378984,0.378984,13.824679,gstlal,0,0,0.0014,0.0
1.958907,1.388677,-0.155122,0.360134,11.260203,pycbc,1,1,0.9973,0.7393
1.90132,1.425504,-0.023677,-0.023677,11.0008,pycbc,1,1,0.9977,0.997
1.839643,1.469511,-0.046406,-0.046406,11.464834,gstlal,1,1,0.9977,0.9968
2.063709,1.28959,-0.046406,-0.046406,11.981205,gstlal,1,1,0.9977,0.997
106.84828,17.712578,0.479531,0.479531,13.3732,gstlal,0,0,0.0014,0.0
93.990433,20.39607,0.437578,0.962408,13.061526,spiir,0,0,0.0014,0.0
106.84828,17.712578,0.510469,0.510469,12.539658,gstlal,0,0,0.0014,0.0
106.84828,7.678301,0.201094,0.201094,13.294933,gstlal,0,0,0.0015,0.0
25.133,1.499964,0.172176,0.784011,16.455046,pycbc,1,0,0.6692,0.0
12.556159,2.312445,-0.59742,-0.59742,18.062745,pycbc,1,0,0.6885,0.0
137.30063,57.082771,0.448594,0.448594,11.448467,gstlal,0,0,0.0014,0.0
1.651544,1.321699,0.0,0.0,17.781604,gstlal,1,1,0.9977,0.997
2.218561,1.011668,0.0,0.0,17.634454,gstlal,1,1,0.9977,0.997
1.651544,1.321699,0.0,0.0,17.781604,gstlal,1,1,0.9977,0.997
1.902311,1.110167,0.340249,-0.774052,8.958782,pycbc,1,1,0.9939,0.3601
1.897552,1.113519,-0.017183,-0.017183,8.97799,pycbc,1,1,0.9977,0.9964
106.84828,106.84828,0.092813,0.092813,11.837047,gstlal,0,0,0.0018,0.0
106.84828,94.257309,-0.170156,-0.170156,11.71367,gstlal,0,0,0.0014,0.0
2.080015,1.003844,-0.205956,0.895694,17.888847,pycbc,1,1,0.9972,0.858
1.707513,1.193051,-0.010726,-0.010726,17.842401,pycbc,1,1,0.9977,0.997
28.050522,23.732178,0.154687,0.154687,9.18961,gstlal,0,0,0.0018,0.0
96.101852,1.683436,-0.826341,-0.010934,14.051792,spiir,0,0,0.0811,0.0
155.48499,3.236957,-0.008568,-0.405421,16.575647,pycbc,0,0,0.0054,0.0
144.32714,13.827466,-0.159013,-0.159013,15.832797,MBTA,0,0,0.0014,0.0
145.51154,2.353865,-0.183165,-0.183165,16.383187,pycbc,0,0,0.0238,0.0
162.28406,79.746513,0.479531,0.479531,16.689536,gstlal,0,0,0.0014,0.0
97.242424,91.227272,0.076065,-0.780682,16.536339,spiir,0,0,0.0014,0.0
162.28406,11.662012,0.100547,0.100547,16.485436,gstlal,0,0,0.0014,0.0
135.55702,46.694825,0.258007,0.258007,12.919094,MBTA,0,0,0.0014,0.0
149.27057,44.422199,0.409922,0.409922,14.895534,gstlal,0,0,0.0014,0.0
137.30063,106.84828,0.092813,0.092813,14.90731,gstlal,0,0,0.0015,0.0
97.242424,91.227272,0.076065,-0.780682,13.409048,spiir,0,0,0.0014,0.0
162.28406,22.760761,0.007734,0.007734,14.575842,gstlal,0,0,0.0025,0.0
21.989405,1.344077,0.293099,-0.136861,12.791876,pycbc,1,0,0.7227,0.0
9.565117,2.445668,-0.449918,-0.449918,12.138623,pycbc,1,0,0.4825,0.0
1.535579,1.095586,-0.095378,-0.096082,22.486457,pycbc,1,1,0.9954,0.4558
2.08603,0.83535,0.03227,-0.01451,18.882348,MBTA,1,1,0.9977,0.997
1.677809,1.010525,-0.047958,-0.047958,22.025959,pycbc,1,1,0.9977,0.997
1.695701,1.000883,-0.049764,-0.049649,19.991967,MBTA,1,1,0.9977,0.997
1.773583,0.961233,-0.046406,-0.046406,21.72442,gstlal,1,1,0.9977,0.997
1.662613,1.020755,0.0,0.0,12.503339,pycbc,1,1,0.9977,0.997
176.43205,155.64136,0.757969,0.757969,9.75063,gstlal,0,0,0.0016,0.0
7.687826,1.750555,0.2699,0.865056,9.888574,pycbc,1,0,0.8696,0.0083
11.190079,1.33083,0.561574,0.0,10.131459,pycbc,1,0,0.9949,0.0139
3.013121,1.581076,0.31201,-0.108763,9.457483,pycbc,1,0,0.9969,0.6398
5.254468,1.010345,0.4837,0.0,9.229517,pycbc,1,0,0.9967,0.746
46.198566,1.044518,0.401206,-0.408739,11.024594,pycbc,1,0,0.6369,0.0
49.26688,1.003619,0.439929,0.0,10.874039,pycbc,1,0,0.9974,0.0
6.365714,3.106128,-0.355358,-0.562101,13.368946,pycbc,1,0,0.2689,0.0
8.254561,2.504897,-0.203553,-0.203553,13.092741,pycbc,1,0,0.4172,0.0
2.340266,1.207317,-0.309175,0.629343,20.579479,pycbc,1,1,0.9973,0.7009
2.061663,1.352014,-0.123959,0.0,20.454065,pycbc,1,1,0.9977,0.997
14.258971,2.000005,-0.030757,-0.761406,11.828553,pycbc,1,0,0.5831,0.0
13.486142,2.080008,-0.100471,-0.642062,11.828525,pycbc,1,0,0.7167,0.0
36.120884,1.089552,0.583596,0.0,11.842578,pycbc,1,0,0.9753,0.0
35.625404,1.082822,0.547816,0.0,11.196629,pycbc,1,0,0.9866,0.0
1.878554,1.001856,0.155741,0.792959,9.872886,pycbc,1,1,0.997,0.9746
1.842149,1.000247,-0.049782,-0.049782,7.94048,pycbc,1,1,0.9977,0.9963
4.14234,0.64025,0.50502,-0.62343,10.136615,MBTA,1,1,0.9937,0.3871
1.845363,1.232313,-0.039453,0.039323,11.48496,MBTA,1,1,0.9977,0.997
1.919606,1.188491,0.019478,-0.036294,11.631396,spiir,1,1,0.9977,0.997
5.904278,2.11256,-0.674506,0.312378,8.541751,pycbc,1,0,0.8951,0.0
9.32736,1.476322,-0.107581,0.0,8.419575,pycbc,1,0,0.9966,0.0
18.571715,1.428718,0.43344,0.1997,10.357531,pycbc,1,0,0.8154,0.0
22.370893,1.261177,0.526016,0.0,10.670545,pycbc,1,0,0.9216,0.0
24.136788,1.200606,0.562143,0.0,10.755891,MBTA,1,0,0.9397,0.0
265.61802,3.126022,0.023484,0.049514,18.465181,pycbc,0,0,0.014,0.0
302.79165,6.094958,0.354568,0.354568,17.874538,MBTA,0,0,0.0196,0.0
269.47562,2.795698,0.248472,0.248472,18.01873,pycbc,0,0,0.0062,0.0
76.058897,27.950128,0.479138,0.479138,10.036185,MBTA,0,0,0.0014,0.0
79.427535,8.741116,-0.004766,-0.004766,8.327845,MBTA,0,0,0.0033,0.0
6.62558,3.51698,-0.893241,-0.868756,9.815739,pycbc,1,0,0.4667,0.0
5.595212,4.112526,-0.994891,-0.939161,9.390794,spiir,1,0,0.4709,0.0
23.59864,1.382842,0.354387,0.0,8.969686,pycbc,1,0,0.9152,0.0
10.383681,2.453844,-0.390986,-0.390986,9.385803,MBTA,1,0,0.6439,0.0
132.38741,10.20803,0.115899,0.115899,21.606259,MBTA,0,0,0.0014,0.0
103.25758,97.242424,-0.53764,0.97463,20.511691,spiir,0,0,0.0016,0.0
171.62013,66.910265,0.759381,0.759381,7.332777,MBTA,0,0,0.003,0.0
221.63803,2.284465,0.072343,0.072343,11.547068,pycbc,0,0,0.0586,0.0
238.34965,5.51973,0.139038,0.139038,12.007219,MBTA,0,0,0.004,0.0
3.179904,1.257228,0.433414,-0.830948,8.786897,pycbc,1,1,0.9927,0.2543
1.956752,1.956752,-0.006716,-0.006716,8.670189,pycbc,1,1,0.9977,0.9878
2.345271,1.6465,0.082708,0.0,8.60904,MBTA,1,1,0.9977,0.9967
24.553909,1.837531,0.276013,-0.038048,14.314153,spiir,1,0,0.9161,0.0
34.451654,1.483059,0.494163,0.384439,14.521034,pycbc,1,0,0.7176,0.0
41.890608,1.312472,0.595028,0.0,14.763131,MBTA,1,0,0.9946,0.0
45.499538,1.244842,0.629518,0.0,14.414248,pycbc,1,0,0.9972,0.0
7.043219,4.690194,-0.994766,-0.993398,13.794199,spiir,1,0,0.5078,0.0
9.320817,3.529963,-0.991988,-0.745829,12.56184,spiir,1,0,0.7056,0.0
1.332491,1.076264,0.603796,-0.897967,19.240524,pycbc,1,1,0.9968,0.4203
3.00603,0.54417,0.35709,-0.34054,17.544498,MBTA,1,1,0.9951,0.5869
1.439705,1.000591,-0.04298,-0.002937,19.147827,MBTA,1,1,0.9977,0.997
1.386241,1.03653,-0.04292,-0.04292,19.16619,pycbc,1,1,0.9977,0.997
1.281847,1.117358,0.0,0.0,10.648499,pycbc,1,1,0.9977,0.997
1.193718,1.198463,0.0,0.0,9.85719,pycbc,1,1,0.9977,0.997
1.281847,1.117358,0.0,0.0,10.447799,pycbc,1,1,0.9977,0.997
2.349907,1.107686,-0.003215,0.429625,7.85546,pycbc,1,1,0.997,0.9673
1.738425,1.457994,0.039763,0.039763,7.913696,pycbc,1,1,0.9977,0.9969
1.787457,1.387921,0.155451,-0.351534,9.66176,pycbc,1,1,0.9971,0.3481
1.967011,1.269313,-0.037182,-0.037182,9.732505,pycbc,1,1,0.9977,0.997
2.000773,1.250012,-0.042149,0.0,9.783932,MBTA,1,1,0.9977,0.997
2.493353,1.241285,0.225005,0.0,9.435721,MBTA,1,1,0.9977,0.9969
